Research name,Publication Title,Author List,Conf/Journal Details,Year,Full name,Authors and Orcid,Authors without a orcid,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Paul M. Clarke,Teaching ISO/IEC 12207 software lifecycle processes: a serious game approach.,"Aydan, Ufuk, Yilmaz, Murat, Clarke, Paul, O'Connor, Rory","Computer Standards & Interfaces, 54 (3). pp. 129-138",2017,"Ufuk Aydan, Murat Yilmaz, Paul Clarke, Rory O'Connor","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313","Aydan, Ufuk",,0920-5489,Article (Published),,Yes,,,ISO/IEC 12207; Serious games; Teaching standards,Computer Science > Information technology. Computer Science > Software engineering. Engineering > Engineering education. ,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21796,17 May 2017 08:38 by  Rory O'connor. Last Modified 23 Oct 2019 13:02,,Elsevier,https://doi.org/10.1016/j.csi.2016.11.014,© 2017 Elsevier,,,,
Paul M. Clarke,"An industrial case study to improve the onboaring process in software management.
Yazılım Yönetiminde İşe Alıştırma Süreçlerinin İyileştirilmesi İçin Düşünülmüş Bir Endüstriyel Vaka Çalışması.","Yilmaz, Murat, Güleç, Ulaş, O'Connor, Rory, Clarke, Paul, Tüzün, Eray","11th Turkish National Software Engineering Symposium (UYMS 2017), 18-20 Oct 2017, Alanya, Turkey.",2017,"Murat Yilmaz, Ulaş Güleç, Rory O'Connor, Paul Clarke, Eray Tüzün","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, Güleç, Ulaş, ORCID: 0000-0002-6084-3590, O'Connor, Rory, ORCID: 0000-0001-9253-0313, Clarke, Paul, ORCID: 0000-0002-4487-627X, Tüzün, Eray, ORCID: 0000-0002-5550-7816",,,,Conference or Workshop Item (Paper),Conference,Yes,,,Yazılım yönetimi; Sosyal etmenler; İşe alıştırma; oryantasyon.,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22107,06 Nov 2017 12:27 by  Rory O'connor. Last Modified 23 Oct 2019 13:07,"Turhan, Cigdem and Coskuncay, Ahmet and Yazici, Ali and Oguztuzun, Halit, (eds.)Proceedings 11th Turkish National Software Engineering Symposium (UYMS 2017)..",,http://ceur-ws.org/Vol-1980/UYMS17_paper_71.pdf,© 2017 the Authors/Owners,,Title and abstract in Turkish and English. Article in Turkish only.,,
Paul M. Clarke,A systematic investigation into the use of game elements in the context of software business landscapes: a systematic literature review.,"Olgun, Serhan, Yilmaz, Murat, Clarke, Paul, O'Connor, Rory","17th International Conference on Software Process Improvement and Capability dEtermination (SPICE 2017), 4-5 Oct 2017, Palma de Mallorca, Spain",2017,"Serhan Olgun, Murat Yilmaz, Paul Clarke, Rory O'Connor","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313","Olgun, Serhan",978-3-319-67383-7,,Conference or Workshop Item (Paper),Conference,Yes,,,gamification; software development; game elements; systematic mapping; literature review; systematic review,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22026,22 Sep 2017 08:58 by  Rory O'connor. Last Modified 23 Oct 2019 12:59,Software Process Improvement and Capability Determination. Communications in Computer and Information Science (CCIS)770.  Springer. ISBN 978-3-319-67383-7,Springer,https://doi.org/10.1007/978-3-319-67383-7_28,© 2017 Springer. The original publication is available at www.springerlink.com,,,,
Paul M. Clarke,Exploring knowledge loss in open source software (OSS) projects.,"Rashid, Mehvish, Clarke, Paul, O'Connor, Rory","17th International Conference on Software Process Improvement and Capability dEtermination (SPICE 2017), 4-5 Oct 2017, Palma de Mallorca, Spain",2017,"Mehvish Rashid, Paul Clarke, Rory O'Connor","Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313","Rashid, Mehvish",978-3-319-67383-7,,Conference or Workshop Item (Paper),Conference,Yes,,,Software Development Process; Open Source Software; Knowledge Loss; Knowledge Retention Process; Open Source Software Contributor,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22027,22 Sep 2017 09:25 by  Prof. Rory O'Connor. Last Modified 18 Oct 2018 09:48,Software Process Improvement and Capability Determination. Communications in Computer and Information Science (CCIS)770.  Springer. ISBN 978-3-319-67383-7,Springer,https://doi.org/10.1007/978-3-319-67383-7_35,© 2017 Springer. The original publication is available at www.springerlink.com,Science Foundation Ireland grant 13/RC/2094,,,
Paul M. Clarke,The impact of situational context on the software development process – A Case study of a highly innovative start-up organization.,"Marks, Gerard, O'Connor, Rory, Clarke, Paul","17th International Conference on Software Process Improvement and Capability dEtermination (SPICE 2017), 4-5 Oct 2017, Palma de Mallorca, Spain.",2017,"Gerard Marks, Rory O'Connor, Paul Clarke","O'Connor, Rory, ORCID: 0000-0001-9253-0313, Clarke, Paul, ORCID: 0000-0002-4487-627X","Marks, Gerard",,,Conference or Workshop Item (Paper),Conference,Yes,,,Software Development Process; Software Development Context; Agile; Lean; Process Selection,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22025,22 Sep 2017 08:38 by  Prof. Rory O'Connor. Last Modified 18 Oct 2018 09:48,Software Process Improvement and Capability Determination. Communications in Computer and Information Science (CCIS)770.  Springer.,Springer,https://doi.org/10.1007/978-3-319-67383-7_33,© 2017 Springer. The original publication is available at www.springerlink.com,"Science Foundation Ireland grant 13/RC/2094 t, Enterprise Ireland grant CF20133605",,,
Paul M. Clarke,Do we speak the same language?: terminology strategies for (software) engineering environments based on the elcat model - innovative terminology e-learning for the automotive industry.,"Sauberer, Gabriele, Najera Villar, Blanca, Drebler, Jens, Schmitz, Klaus-Dirk, Clarke, Paul, O'Connor, Rory","24th European Conference on Systems, Software and Services Process Improvement (EuroSPI 2017), 6-8 Sept 2017, Ostrava, Czech Republic",2017,"Gabriele Sauberer, Blanca Najera Villar, Jens Drebler, Klaus-Dirk Schmitz, Paul Clarke, Rory O'Connor","Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313","Sauberer, Gabriele, Najera Villar, Blanca, Drebler, Jens, Schmitz, Klaus-Dirk",978-3-319-64218-5,,Conference or Workshop Item (Paper),Conference,Yes,,,Communication strategies; terminology policy; terminology processes; terminology management,Computer Science > Information technology. Humanities > Language. Humanities > Translating and interpreting. Computer Science > Software engineering. ,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22021,21 Sep 2017 12:58 by  Prof. Rory O'Connor. Last Modified 18 Oct 2018 09:49,"Systems, Software and Services Process Improvement. Communications in Computer and Information Science (CCIS)748.  Springer. ISBN 978-3-319-64218-5",Springer,https://doi.org/10.1007/978-3-319-64218-5_54,© 2017 Springer. The original publication is available at www.springerlink.com,"Science Foundation Ireland grant 13/RC/2094, German Federal Ministry of Education and Research by the Institute for Information Management (IIM) at the Technische Hochschule Köln",,,
Paul M. Clarke,Examining reward mechanisms for effective usage of application lifecycle management tools.,"Usfekes, Cagdas, Yilmaz, Murat, Tüzün, Eray, Clarke, Paul, O'Connor, Rory","24th European Conference on Systems, Software and Services Process Improvement (EuroSPI 2017), 6-8 Sept 2017, Ostrava, Czech Republic",2017,"Cagdas Usfekes, Murat Yilmaz, Eray Tüzün, Paul Clarke, Rory O'Connor","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313","Usfekes, Cagdas, Tüzün, Eray",978-3-319-64218-5,,Conference or Workshop Item (Paper),Conference,Yes,,,,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22023,21 Sep 2017 15:40 by  Rory O'connor. Last Modified 23 Oct 2019 12:58,"Systems, Software and Services Process Improvement. Communications in Computer and Information Science (CCIS)748.  Springer. ISBN 978-3-319-64218-5",Springer,https://doi.org/10.1007/978-3-319-64218-5_21,© 2017 Springer. The original publication is available at www.springerlink.com,Science Foundation Ireland grant 13/RC/2094.,,,
Paul M. Clarke,Exploring software process variation arising from differences in situational context.,"Clarke, Paul, O'Connor, Rory, Solan, David, Elger, Peter, Yilmaz, Murat, Ennis, Adam, Gerrity, Mark, McGrath, Sean, Treanor, Ryan","24th European Conference on Systems, Software and Services Process Improvement (EuroSPI 2017), 6-8 Sept 2017, Ostrava, Czech Republic",2017,"Paul Clarke, Rory O'Connor, David Solan, Peter Elger, Murat Yilmaz, Adam Ennis, Mark Gerrity, Sean McGrath, Ryan Treanor","Clarke, Paul, ORCID: 0000-0002-4487-627X, O'Connor, Rory, ORCID: 0000-0001-9253-0313, Yilmaz, Murat, ORCID: 0000-0002-2446-3224","Solan, David, Elger, Peter, Ennis, Adam, Gerrity, Mark, McGrath, Sean, Treanor, Ryan",978-3-319-64218-5,,Conference or Workshop Item (Paper),Conference,Yes,,,agile; SAFe; Situational context; software development process,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22019,21 Sep 2017 11:27 by  Rory O'connor. Last Modified 23 Oct 2019 12:58,"Systems, Software and Services Process Improvement. Communications in Computer and Information Science CCIS748.  Springer. ISBN 978-3-319-64218-5",Springer,https://doi.org/10.1007/978-3-319-64218-5_3,© 2017 Springer. The original publication is available at www.springerlink.com,Science Foundation Ireland grant 13/RC/2094,,,
Paul M. Clarke,Overcoming public speaking anxiety of software engineers using virtual reality exposure therapy.,"Nazligul, Merve Denizci, Yilmaz, Murat, Güleç, Ulaş, Ali Gozcu, Mert, O'Connor, Rory, Clarke, Paul","24th European Conference on Systems, Software and Services Process Improvement (EuroSPI 2017), 6-8 Sept 2017, Ostrava, Czech Republic",2017,"Merve Denizci Nazligul, Murat Yilmaz, Ulaş Güleç, Mert Ali Gozcu, Rory O'Connor, Paul Clarke","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, Güleç, Ulaş, ORCID: 0000-0002-6084-3590, O'Connor, Rory, ORCID: 0000-0001-9253-0313, Clarke, Paul, ORCID: 0000-0002-4487-627X","Nazligul, Merve Denizci, Ali Gozcu, Mert",978-3-319-64218-5,,Conference or Workshop Item (Paper),Conference,Yes,,,Virtual reality; Public speaking anxiety; Personal process improvement,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22020,21 Sep 2017 12:20 by  Rory O'connor. Last Modified 23 Oct 2019 13:07,"Systems, Software and Services Process Improvement. Communications in Computer and Information Science (CCIS)748.  Springer. ISBN 978-3-319-64218-5",Springer,https://doi.org/10.1007/978-3-319-64218-5_15,© 2017 Springer. The original publication is available at www.springerlink.com,,,,
Paul M. Clarke,An examination of personality traits and how they impact on software development teams.,"Yilmaz, Murat, O'Connor, Rory, Colomo-Palacios, Ricardo, Clarke, Paul","Information and Software Technology, 86 . pp. 101-122",2017,"Murat Yilmaz, Rory O'Connor, Ricardo Colomo-Palacios, Paul Clarke","Yilmaz, Murat, ORCID: 0000-0002-2446-3224, O'Connor, Rory, ORCID: 0000-0001-9253-0313, Colomo-Palacios, Ricardo, ORCID: 0000-0002-1555-9726, Clarke, Paul, ORCID: 0000-0002-4487-627X",,,0950-5849,Article (Published),,Yes,,,Software Team Visualization; Interactive Personality Assessment; Software Developer Personality Traits; Social Aspects of Software Development,Business > Personnel management. Computer Science > Information technology. Computer Science > Software engineering. ,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,21801,17 May 2017 09:50 by  Rory O'connor. Last Modified 23 Oct 2019 13:05,,Elsevier,https://doi.org/10.1016/j.infsof.2017.01.005,© 2017 Elsevier,,,,
Paul M. Clarke,Continuous software engineering – a microservices architecture perspective.,"O'Connor, Rory, Elger, Peter, Clarke, Paul","Journal of Software: Evolution and Process, 29 (11)",2017,"Rory O'Connor, Peter Elger, Paul Clarke","O'Connor, Rory, ORCID: 0000-0001-9253-0313, Clarke, Paul, ORCID: 0000-0002-4487-627X","Elger, Peter",,2047-7481,Article (Published),,Yes,,,Software Development Process; Continuous Software Engineering; Agile; Microservices; Situational Factors,Computer Science > Software engineering,Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22111,20 Nov 2017 16:46 by  Prof. Rory O'Connor. Last Modified 18 Oct 2018 09:55,,Wiley,http://dx.doi.org/10.1002/smr.1866,© 2017 Wiley,,,,
